2024-10-01 20:24:10,785 - DEBUG - receive_response_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,794 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C52210>
2024-10-01 20:24:10,794 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F79D67D0> server_hostname='checkip.amazonaws.com' timeout=3
2024-10-01 20:24:10,825 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'text/plain;charset=UTF-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Server', b'nginx'), (b'Vary', b'Origin'), (b'Vary', b'Access-Control-Request-Method'), (b'Vary', b'Access-Control-Request-Headers')])
2024-10-01 20:24:10,826 - INFO - HTTP Request: GET https://checkip.amazonaws.com/ "HTTP/1.1 200 "
2024-10-01 20:24:10,826 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,826 - DEBUG - receive_response_body.complete
2024-10-01 20:24:10,826 - DEBUG - response_closed.started
2024-10-01 20:24:10,826 - DEBUG - response_closed.complete
2024-10-01 20:24:10,826 - DEBUG - close.started
2024-10-01 20:24:10,826 - DEBUG - close.complete
2024-10-01 20:24:10,827 - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
2024-10-01 20:24:10,833 - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C50F80>
2024-10-01 20:24:10,833 - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x000001F5F7681F50> server_hostname='api.gradio.app' timeout=3
2024-10-01 20:24:10,860 - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7B54980>
2024-10-01 20:24:10,860 - DEBUG - send_request_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,860 - DEBUG - send_request_headers.complete
2024-10-01 20:24:10,860 - DEBUG - send_request_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,860 - DEBUG - send_request_body.complete
2024-10-01 20:24:10,860 - DEBUG - receive_response_headers.started request=<Request [b'GET']>
2024-10-01 20:24:10,869 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'text/plain;charset=UTF-8'), (b'Content-Length', b'15'), (b'Connection', b'keep-alive'), (b'Server', b'nginx'), (b'Vary', b'Origin'), (b'Vary', b'Access-Control-Request-Method'), (b'Vary', b'Access-Control-Request-Headers')])
2024-10-01 20:24:10,869 - INFO - HTTP Request: GET https://checkip.amazonaws.com/ "HTTP/1.1 200 "
2024-10-01 20:24:10,869 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:10,869 - DEBUG - receive_response_body.complete
2024-10-01 20:24:10,869 - DEBUG - response_closed.started
2024-10-01 20:24:10,869 - DEBUG - response_closed.complete
2024-10-01 20:24:10,869 - DEBUG - close.started
2024-10-01 20:24:10,869 - DEBUG - close.complete
2024-10-01 20:24:10,870 - DEBUG - Starting new HTTPS connection (1): huggingface.co:443
